,photo_id,business_id,caption,label
2225,alsz-jVhou4BKDcV7niLhg,Aky8FEKoDlW-R-HSul74jQ,"Best Sushi and Sushi Restaurants
Metairie, LA",food
2226,wnwi9zOG5NSax9FxtQbcmA,YoqnmZKGAULO58qF4OhYyg,Mushroom Swiss burger,food
2227,TmGKKOGgUZIbVzI74EbtTw,QOMipQ_Xd2ISvO0MvAS_xQ,,food
2228,1_sHfGHXMFrRf2LhYWJqcQ,kvOorg6F1gnbPmlTtjunsg,,food
2229,cpVxXHWKyWmMezJO1xh8xg,quDnwsZCafyusw6G4dhEdQ,Lumpia and chicken adobo,food
2230,DdGQEiYVKzn4R72-X7r8-w,Tt2R4wjIcwEUgD-3SNmT3Q,Caesar Salad,food
2231,UeBLwGHewB3LlbHx_9WYig,K3RB1gHBkvrs1AaCuD2GAQ,California Roll - in fresh traditional style,food
2232,hByAYFVHSLPtbx8a3XWGAw,v9f1_c_vCwenKwBYRCbquA,,food
2233,4nRie8ibGBZGFfz5-DByFA,f6IWrBC5CK-pBF6EVUTiLg,,food
2234,vbAkYCA09AAm_CkI12vfwA,QVnZQJfdrcxEKqic1MftmQ,,food
2235,5s-VYv0Xb2hho3G9E6simg,VYkEik6T-yVY-jRK28mF3A,,food
2236,n0JhrQF7SOWUPKwQBwMBug,avcOkMsnFse9D-DpIimYkA,Shhhhushi,food
2237,FuVGmphJgEBQwoU7SFtpUQ,19aqkl42CAi2V0vH8UJSfg,Turtle Cookie,food
2238,0WILBvcW9q0VPajxCJkCHQ,A8JuXt-4W14qViy-pPinlA,,food
2239,LdA-hrUagn4ngupdHWPLxQ,GWqPmrWu0kXB_-gB1H-j6A,,food
2240,wsoOfRGrsv4SJorOSXZNQw,pEsWGGWiT9ElbJxmXHXMpA,,food
2241,RCq4ejMoWMvqJq3XsiWAhg,9M_lsr1093yifMKsXjQQzg,,food
2242,9fvwIxYv21fKVsuPdbLIsA,YY1MUBZ0WTAAQnxEWKRoCw,,food
2243,97yozC9i8nC3i7gW1QLBYA,p_qSQwShIgQnNxGcajI4-w,Omlette,food
2244,qcYrYOsXQWEc0aw3KcFDzA,7edT1VJhBzXFm2wkk507Jw,Sante Fe Power Bowl,food
2245,i63nA7UvzXgTQg3WOOKedQ,4Pr7vM3R2slU1Thb-z_7Gg,,food
2246,SncYTjPGnNo0IHm_mfcNzg,YWEMrVBlsBepw39EMJhz7g,,food
2247,15cNtX24kxKfOUd_M_ZwqQ,UEp2Yer68rR9oucduKfUjw,Best Stuffed Mushroom,food
2248,s6fEghWByYFgw5mflsqtgg,_n539Sga7PCvHQs--a4qkA,New dinner special - chicken cheesesteak quesadilla,food
2249,jbnG6zNl0uRE1KclB_lmqQ,ADIGOsz22XwJZZIMCLIWJw,,food
2250,CyMen7rAj7yTo9mZAdrKgw,XB6FBOSetUsSb-b9-9Shrw,,food
2251,km_TNDlDY3Z4xZIWV8xIHg,-sTrihdzACrsOSu1FYdfxQ,,food
2252,J2ddHaKuxK6_RUASNMyUaw,HQu9bnJ4IaW6B7XbGWX-bw,,food
2253,M8BnQrdUrNs5LuR5SctJ0A,J_RXc0Rg6JawwhbqYg_Kdw,,food
2254,H9_syAjyM42iJoOg5LVE-w,Gzu6TBtFEXvaPxYbkJfF0w,,food
2255,z4OW8kF1q4qcA7WsXM9p-g,tB971SQcyzBs-nqZl1_PjQ,,food
2256,WBaSbuwBCV-wSSQeiSKWpA,xrlyoI0SHEFBJa52qQnPUw,Shrimp Mai Fun ..... it's really so good,food
2257,I-DveuYGeahU2St6paOYxA,Reisb6UNzi1BIloVWEG81g,Asian street fries,food
2258,u7gj73b4WKfDP9hmYDYk7Q,GF2FiITwWuCuka0xnAagQQ,Slider,food
2259,blpND-VtLXrd2r3y0U7ivA,OaGf0Dp56ARhQwIDT90w_g,,food
2260,lj4gX2tiD_Zz69tuLpU4Eg,LP6gCDg5h7NpD2ZSAUBgew,Chili,food
2261,oERMj0-E8IfBshP7bFhFQA,7AjM-d3gsgpvKDQSX6QCuA,"Grouper, brussel sprouts, lobster mac n' cheese",food
2262,DHA_zoE18-vq66mqYyKZDA,YbkD76a_vnGYpMrFLETIyA,The Lone Star Ruben - Jan. 21' Special. It's delicious!,food
2263,kFwuWOjkexU0Yv2xplUCeA,8Wy34N_LhbPsOB3duBcx9A,,food
2264,ArJOoJJdy8uKG2ke6DMD4Q,al77NjmnNeWJVittqfYqnQ,,food
2265,oBYOkCFCFvm2mLQSNSLzFA,pS3krBXlTDlCw0yGSEWD2w,,food
2266,NAc5Ssrwb79atK21hAKFfA,vCHNWdW-ys-nWUx3Cpvk8Q,Clichy (rich layers),food
2267,Jbz91vSnm3X8jaQGdF107Q,ALK-7tTvDKAzxAtIiNyh2A,"Squid ink Campanelle with shrimp, nduja, basil and bread crumbs",food
2268,ubaQoe70eh-hRDMcGlAPng,IFXqeJTbIUVhtBDPLJ4ufw,,food
2269,VGtxTKpm6ir6hIg49s9JRg,RtsxLNG5ta65Gatr09cnPg,Stuffed peppers,food
2270,5d7-MOyLzBeIPeLto3lcXQ,cD4fV8Qzpwne5MRwfu4SuQ,,food
2271,6xtjep33780FkZFq6COFzw,-gFkkYh0tqQcgZh3z0yyYw,This toast was great- love the chunkier avocado texture. Just missing some more like flavoring.,food
2272,z3zX1v4FQR32SZ4Xnyyyvg,kVTHnhgYUw-Pmr7wgDB4_g,mahi mahi taco,food
2273,E1G91rUhWCsjK8B8Y1O65Q,mYpMQvpdD78ZCZj_8XPUQg,,food
2274,f6nLzuZ8dKumjj2J_4hLCw,-JcSG0yNk06hpNWagOKj9g,Cuban sandwich,food
2275,lYomm4TriL6xWKq6OVR-aQ,y_dB-WI2TtDk9w2ZBagnNw,Skillet desserts,food
2276,cHr0Xuj_dohkzZWk4kXcoA,ijFtPLXlqhSuHuk4crHvSg,,food
2277,F8C46iGEU5KNKWLGXyN7-A,sjosv3U_wxN3Zigr7gIx2g,Neat Balls (Hot Bar item),food
2278,nD-js6C00pyhEFOrNmOyMg,45N54l3hjvR8IhSrPNVcPQ,,food
2279,uDECELRQEGQn2TG_blDERw,Mm6b5I_ImRnVRpOwTlU2uQ,,food
2280,MC-l6wJxNjR8KDc2kOTvrQ,ZbvSN-_WutRkxhO_abGR2g,Pork belly on polenta,food
2281,2F4mvmcIDcMadb0p9DJ5mQ,FEXhWNCMkv22qG04E83Qjg,,food
2282,qpFxn7BLu2rpq1yTEaJukQ,l6cY2ndR-6GmqhVeuA0VgQ,,food
2283,D2lEvU0X1_Bon831bqc7xg,vVfy055EfLMdd0yJYHxiMQ,Double matcha cheesecake,food
2284,jThW_6W88pXGeDRIZ1NBvA,NL_RDDQ_uPAT8t-x7hINvA,Grilled chicken taco,food
2285,gD3tIVXD9AqfuOPuYV5I5A,m0t4w58qFv7XlJHMEMi-DA,Shrimp in dry hot pot. Nice presentation!,food
2286,pc8flW_AKrLcaqJb3X0b3w,hjbWZ7ITHL_1Xr7IAwyoxQ,Pork Shank,food
2287,yVJ9iKUmBtrBBKnapN--Ag,OShS2upZXtPm9fUL-uAtxw,Peanut Butter Jalapeno Poppers,food
2288,EnzwO5MyG06WDlQRSLwcUw,cPepkJeRMtHapc_b2Oe_dw,,food
2289,gk1S8E-7WIm0bfPp_YiqAQ,m6Q6z3SAkXVdidNqiKmBrQ,,food
2290,eBfhP7ufVHT-kPxys7JAhw,DGPDbVF41_NMp6v_qP63cA,Best pizza in Collingswood,food
2291,W9FQzMACp-NAg29clZkoVg,Eqi2V_B5Ay-6dUT45sqNGg,,food
2292,2kWh1pzWv-lV-VjNHEH71A,Q9GU2OvZObDVyA00ZJkFaA,,food
2293,f7hQR5DhYd50f3JdHEtVBw,iMTjejk6apJKzCukZnDw5A,"Lobster Benedict; Price: $15, $23",food
2294,Mszd98OfKaGBZbsQdPE0Eg,XI99CG-lx3OH7oVeRTejvg,Margherita pizza,food
2295,ULsB1VGPSVdfnB0edvJnzw,QhxtQppYwOCKjExMftCa9Q,12oz filet mignon topped with bleu cheese.,food
2296,r4uMRDM5FdoX-idtqcWRXQ,2vuda332ZYtVtKAyMvAcew,,food
2297,3hVz-1MC4QCHj2l__5Vbdw,isuOwjnrPrr1bRELgQM0aA,Kimchi fries,food
2298,qaQKWIa_xzXsmHUlO8wFmw,Mw1Bj-MrIYUMAUwCAGEKeQ,,food
2299,bYdiPbKV7CG-MpICzjUHew,IoRTm7IAJqBbHpiisUBnLg,,food
2300,W3v8XLZEewdfGazekTj8CA,xDXk8-wgy09ajEtwVyfhew,,food
2301,kiTphX7jU7UkygU2nP0StQ,AYiXeEpKPr6tZY1zMH2Eow,House Salad,food
2302,75sOkS_Ln2cjZrDFeTLqYA,SVFt22qfFNML2lOl_7g5WA,Rainbow maki and Mexican maki,food
2303,lQCc2XHIQj2bvlBZAEawyA,Qm9C0MiecSDJfkjkbkyoaA,Meatloaf Marinara,food
2304,45Fxx_16g-OQ4Y7RxWUl3g,TunmRrfZb7bt53T6HJi4UQ,"Yellowtail sushi is so smooth, sensually satin-like and satisfying snappy!",food
2305,33QpuURw13zODNxiiWjhlw,18790ccUVHejWqCmkoSJjA,,food
2306,9pS3GjSc935MPfFQED3gkw,AxrXjreBrscFUU62hoWnIw,Beaded Wedding Cake designed for White Barn At Happy Valley.,food
2307,TJdTQNsUld4u0z62UYRzkw,wJiaLWAxfqDeFsmE2cI8tg,,food
2308,jzh7Mo5X6zUB_lRYvgtEJg,Ve1V5bBuUCz_aB0K5s0x_w,Opened up my shrimp Alfredo In a daze ‍ there were 3 or 4 down there somewhere,food
2309,aJGwW-ljFw4XNt57r0pTgw,d59JUaCVMZj-ZEtlWcOKZw,banh mi,food
2310,us3lIwTNK0bXaErqRdLEPA,_m0mp3Wjcteysto6azQ9iA,Signature Flatbread,food
2311,BykDOCDVYgTjbWWWf2JLAg,pgri9CUZXGy9hi6UMMQR6A,Lemon Tart with Meringue Kisses,food
2312,R9L5IqeQwhEsDXNJmx_e2A,Zva3YAnHqkdXB830q1mhAQ,Junkyard Fries,food
2313,DmbwvhN7D-jo0TQUzDM5Gg,WxB8498ejPtHE7wFa89_fA,Ahi tuna,food
2314,tywMt-xhgZqO-bYfSNW9Nw,Y81NL-0TeRsq0v5saHdO5w,,food
2315,tTjEivNX_lgmo2rjez7Y7g,7gtWQMLOEwCxh1I5j6uB4g,Pimento cheese dip,food
2316,ATsz34ad87-smBHL8SOqFg,vRpbJzRkjLiVEPAfNBUYOg,,food
2317,628J2uoR1X_e3TZsVa0-pg,YdpDpp130fxiX2DUdQLSqg,Ricotta Gnocchi // @NOMTASTICFOODS,food
2318,SnqM0MsHcogMHW6y2E_tmQ,MNb5HycowFJoSCHHlasxwA,,food
2319,3lfzWIWw07lxDL5RB8TEGg,xhydqMrct3DSCIl7Yjx9Qg,,food
2320,u-p8wzda6MFOUKSFb7RC8A,Aew5uJRpT8Bhr_VT46S1WQ,Apple Fresh Fruit Pies,food
2321,c13mFkjXRtB79Kg0klpFJg,saVXla5i8TjE51S5uCaf6w,,food
2322,ncQGXt0JB1EZ-fX1mA4F5Q,TMBbCDQG6bENJoQSST0XiA,Bread Pudding,food
2323,9r_8IlFLNAFLgupIf2xLAQ,xqWUMFEEbQla7B8lbUTrlA,,food
2324,myDNKlPqpgHBrblpu-03SA,pJD9h8b6VesW5zpWB7sowQ,BFF choice,food
2325,X3JhgZd8xuPwjeJZDFJLkA,1yEGEkkEz-hY4ZZ68fgYuA,,food
2326,EKEGJJ5mnVAyVsXUxia97A,3nDBtuuOuNxUWIDeYowyvA,,food
2327,Q-h0K0XOJPT8eq37eSRDig,VP8HMhVt-pKmqGNmDW4-TQ,,food
2328,wp8sQwWk97UtRw4BNaHw-w,_393npnr0Dw1aGKy83x_0A,"Spicy San Marzano Tomato Sauce, Mascarpone, Wild Arugula Pizza",food
2329,1ErV9WjEgTW1EMb_WVSJtg,BBNfFf8hSCdP3weXHe6Lyw,Gooey Butter Donut,food
2330,uEiWQGQ-lup59n8JRprkXg,sb8-TzsXOV7IsErbpHZo3g,,food
2331,ltkiphzNrlLOi19aCpAjwA,ifMu8oaLD0_Roi7r8G4x9w,,food
2332,UenLKIhky7_B5Rj-MQizOA,140trrDRmr0oKHY_AmVmyA,Final touch of fancy gummy treats,food
2333,Vmy5Et_TSXTsFVXEXTDQpQ,pcs2R7WGsDntP-4P6gQq_g,"Shaggy Belgian Belgian crystalized waffles, homemade fried chicken topped with slow cooked pork belly, topped with maple syrup",food
2334,ei0uAveFfp9gv61Y-MyeyA,999BA3SLLoev5YU_dMpvnA,,food
2335,N9p_agamgm6gYCjDTWxnaQ,8cjw0td9VVUmhQTLpeFgRA,Yodeler (ice cream sandwich),food
2336,kJdMQhvYnIo9VzeDcOgAvw,ib6UeCrDpk2dMVWdH_mE0Q,Waikiki Shrimp app,food
2337,njv2mD1_bjCtN5SmiLuvXw,0Q6P0JK_8HwJbeI0jTt2Fw,,food
2338,ik-qdlc43ik8cGuwwRLiww,1iCUy4TpAfcgewqxhjI6-g,,food
2339,1O-ZzkMS-uyvc61UmYhYrQ,AMi1h-goNueHf_Lvx4Cu4g,Truffled Marconas,food
2340,nYJExFdgcZm0xCu6vYrPTg,ey2F1-Vh60vczNAk0kEnFQ,,food
2341,zRkorN_HTDNBBOylPpPvRw,pWT3WAUvww4iqF-v2htBXA,Seared tuna and polenta an asparagus,food
2342,_OD87HKrwG0sv2dyHP5VTg,zewTzLyiEQA8LxzNkpAa3Q,"NY Cheese Pizza NY Cheese Pizza, it was piping hot. They",food
2343,CTWsADB5hyjpFimjcwfT5g,ctSUBPw0Y7KDiZmBhKmiww,"From scratch English muffins, baked in house, with house smoked Canadian bacon, egg, and cheese.",food
2344,HN4BArHo_3pC-_XPtqTjLw,sKVnutBKNgSOfhLaB3MTpA,,food
2345,FLS7Z9tJ0j-3uAAW6nTxIA,FEXhWNCMkv22qG04E83Qjg,Beignets and iced cafe au lait,food
2346,6kmCN_ytJ0uOaT1PG3fUrQ,yXwRk4f-XEK987jGLokELQ,Nutella crêpe with slices of fresh bananas & whipped cream ! You can add a scoop of vanilla ice cream for a delicious cold warm sensation !,food
2347,PUsCZhxO4zawtcL1WHnp7g,byb88TuDmgiobijc0pAuog,,food
2348,p3_yrTtBMp50T-nN6jrLRQ,6VqqOk_CzvZk16CHSri4CA,,food
2349,DDGUQ7E7Sc6IHKaJut0r0w,tsaifr1x7MHWsUngvZ1SQA,Chopstick Shrimp!,food
2350,IMfWWqC-GqCrGMGXQm6z_A,g3xvwZPyW95KThnc7tN79w,Takoyaki,food
2351,s40AJV-aNPcwcZAPfD3Fuw,t7EhJThUl-MCOmst4NcTpg,,food
2352,XJera5e1Jw2XW01NeLLj7w,Tz3bkpQicl2DoFR6Ksp7Yg,"Kiwado roll: chopped scallops, tobiko, avocado, tempura crumbs, and topped with seared salmon and spicy mayo $15",food
2353,7j-BMUH-hkD9PJmYjHQNeg,IjtKwA7njLjTvZr0nFSLeA,Veggie black bean + plantain burger: spicy aioli + Cuban cole slaw + heirloom tomatoes + served on a sweet egg bun,food
2354,oxoG0wxoc7jNozEwa6fz5w,sZqNECDqldtUk-SDjLg9rw,,food
2355,sD_LoVlGw0LqsWYMG6oyYg,Ruc9mHL5JkOE6PHWghx2gQ,,food
2356,YDu1mJAlJVqqUWLxyXYmzQ,WOOcxuvrZVBIi42xIY1EzA,"Cheese grits, Turkey bacon, scrambled egg whites with orange juice and not pictured here is wheat toast",food
2357,Mh-ux2xL0noanU9vrMtVOA,as9qR2Wz08SPoj0krErqMw,Nachos with short rib worth all the fat and calories,food
2358,ZG0uRN72bo4knILn4qae4Q,TImtXJJpEJrtC14xVjAFNQ,,food
2359,9Q7Uq3O47IxAe609MWYruQ,5O09IoKwgQkm3aR_Ir5_2w,,food
2360,AAXfIdatQnMSLSMc5owBbw,iGwpAmEWTxattlhkuG6eDQ,SwissWit,food
2361,5CimVj3S2y7jEQxrCK79OA,rIoYB0oURnPmou5bppJX6w,,food
2362,KkeY8wrkqRVdfuKRM-Q2FQ,-b3VxSmRw1Qot8dtDLdluQ,Zesty Nachos,food
2363,t8y-uApSG1PHZC2XEGJWTQ,75FY8ZQx5nOWP0VFmNvWfw,,food
2364,_HVmChoHWY-Uh5p_SnPIVw,jMZ56S8Y1t7cA1Ob-d-qeA,Eggplant Bruschetta,food
2365,XSgj0rFqo8yi_YFT0QR_2g,pbrDl1xGdM9Vo34dxlcFow,Jennifer Epstien Fox13 news Tampabay,food
2366,wtt1IKMkrBaPQYJJxdXr7g,nUo8nkGjLtjSiVdWjGHZWg,,food
2367,0yK3HcPd3AS3f4EQfr262Q,V5Bb9StvahgCSkBKXHMW8w,"Margherita tomato sauce, fresh mozzarella, parmesan, grape tomatoes, fresh basil",food
2368,mIn8H5m1nIYdvDigb2q5Kw,XYwbw8R8R8xbqraTnJWCEw,,food
2369,0bwbPoAI774yCQOGej-Wgw,LaTe2iIyih62D1kCQ0hflA,fish tacos and duck roll (only one per order),food
2370,OdWF4dWCn3pmZvpBiZpr0A,oLc3p3-NvfLfSDIfaogcvw,"Special: Tomato-Chipotle Soup, served with Grilled Triple Cheese Sandwich",food
2371,PRlWbTlSAY0ky5N5VFsQJQ,ijcAZNU9PU5ZWBF5KIVeyw,,food
2372,5Yy99jo9O1neBd4_qtYtew,6Y61FisC5lEVxLEaMzyUUQ,,food
2373,fhg4kHGr5ZdiJ_3aZesMcQ,YNzyPt4RdhDGUDlwxFtTQQ,The Joey and P word pizzas! Love them,food
2374,4HsMPMU5LTMmtus3gtOZnA,mtvT7uRey3F395STFRM1Tg,,food
2375,or9cATBSLUCMjhi8aBaQsQ,mJRzLUoa6tTgYgLsWX1gBg,..,food
2376,UJVE0gMXAtPSE3dK5unREQ,ySxj2pv7BKZ1tMZS1C0wAA,The heavenly tiramisu!,food
2377,MusFOD6JsONdoKFtpiu3VA,m3tc5lXPk0VQB8gjYANXIQ,,food
2378,gfeRrNJohJ0TzG_PwOEt-Q,AaTpjyw-EiODgi3tR4Xr-g,,food
2379,QO_WFD1WLZAIkcwybNBXQw,FZSrUCl8DqHquHjV2qPuQg,,food
2380,O8fBnnnBjIwBQRrJmbWwNA,g3xvwZPyW95KThnc7tN79w,,food
2381,mU_AMUG3LHiiEghnTq3osQ,-XqH9MW831JOtqsJsrHEdw,,food
2382,O8tP6Zq9GvHAlJF8hRMLHw,y77Rf5aezhj92pi1juN93g,Tacos of asada,food
2383,ypY9yviq5H_4fR-hgwTb9A,YQmSQs0WDwMDLmU3Yfj0jw,Churros,food
2384,CzeB1A3z-v1l_Fh0y6F5hA,w8IHN58WRQ7-9euvBSkr0w,Bloody Hell Chicken! As spicy as it sounds! Deep-fried boneless chicken smothered in bloody hell sauce! Can also be served sauceside!,food
2385,840YcoYBDCRo4R-ythksIQ,5Mxa0q08Kn6ZVbmbsLcZDw,Lasagna,food
2386,_DXQ4loEdcYF2y9tZ85fvg,ysvzP0VvMTrGmUClKJ3img,,food
2387,sS2zlFQJwccacKUfvrU7hw,_s_51Vmq1LVQnGFSa-KfUw,Crispy Pig Tails,food
2388,1tvO53buYzuMCds12iiFQg,Bh5BlGuDzAMUeK7JKT5lfw,,food
2389,SxgTcSlmePz0p8dnXdhpUQ,n4GDJsQAyBrcWduMjcJ-4g,,food
2390,T18hCFEdy42ODhI7uzt9Mw,ReVpjIDupK_VMPn7ZxPvOQ,Red Beans and Rice - Vegan option!,food
2391,HwRejiVw5-1dgUpp20q3Pg,EsN30Gy3c0vkPTh1xDA5tA,,food
2392,Vm83GsJOWn6HTbZDaDo8jw,S27cRb1jq0Q7QUYqEp7VGA,"Orange, Wolf Paw, Blueberry, Chocolate Buttermilk & Crumb",food
2393,LS1a4i1xRmxHavhVRdw4EQ,RfcXM0rtfsb5Ie_232-O_w,chicken parmesan...a favorite!,food
2394,AZXWVPUfdbyXELfwr3FWUQ,bcmgbIMjlPJWkyv0k1XJzA,Large Tomato Pie with Sausage and Pepperoni,food
2395,TMVh9aLWeYUrsPnm3GbsuA,Khv2xprJmMO69kjhr6g5Eg,This is a small!!!,food
2396,dJTm6-hECqrwEhcWupRD-g,QRFyr9cr02CsCCqTBsHTyQ,"COBB WRAP: Chopped romaine & iceberg blend, breaded chicken, crispy bacon, tomatoes, avocado, chopped eggs, & bleu cheese.",food
2397,tyjTn3eLlYuCzMhNpkbYfA,5LfCqtP9rUEN9lzMZ1Q6WQ,Beef shawarma platter,food
2398,v0suUFLXaSZxANEnXJAVbQ,ROcx9FXq206zfI77MGo1Yw,,food
2399,5r_lSCSMlMHzgBle9TbCQw,2WkvkW-kctI1hwDtCzAuNg,,food
2400,yiwt3E9yiQG3DC16pGk-2A,6o3Xj4Lxa2XcaHuCblCc3g,"Italian Beef -  Slow cooked roast beef, giardiniera, au jus with choice of dipped or dry, hoagie bun.",food
2401,BZ6_uBD0UR4j9rTJjYZMxQ,4jkH3istYst8zxLxb-QVmg,,food
2402,Iyz4hntbF7hjpEg0glGffA,2er_V-oAd7IbQ5YTY56r7A,,food
2403,cJ9yntSk27MX4-OQM9rvMw,-WfGgYMcJKttsCu7WDrBrg,,food
2404,yFjyCdC5dxkjBbrOin-GOg,iiBCWBFwb_bzlH9usC5XPQ,,food
2405,CIfQSZljfB1Ur-6yorDkxg,0VwadfoaG9dAFVgBSMcYbg,,food
2406,JH5Kl5VWwkUt2YuqSOCWeQ,mLPFfQSc7dLaYfRQ1Ldfcg,Tilapia,food
2407,AS3VgpBLssoEDJrIbbUWuw,qCjN6OhBOSsxd0Tfnvf8pw,,food
2408,0qrNE3R5H3Bp08Wk7g42AQ,yeHLiKNp0hyR-ig4M6us-w,Pork tenderloin with onion soubise,food
2409,JfAAonlwLjeVap6fe4wgzA,0RuvlgTnKFbX3IK0ZOOocA,tiramisu french toast. dreamy!,food
2410,1gqXSjugugqvhuxCpG9vMg,hfbZ97Te3T4jeWN6GgsGrQ,,food
2411,NJbuy4JQBFCKjUAtPWJ1fg,BlI-twxwJnvqELP5tRCR7Q,,food
2412,d_8A-T3NUbOduetImISyCg,I8lz3u94Y-dWft5fVN3IIA,California Crab Sliders,food
2413,-3RWuW-Tm1NVvF6Nl2NGmg,vZMCdePJn_tX_gFyMW9YUw,,food
2414,HAEXWFNB0XPE8itKGthDeg,UxNB5QSIiLepKdMHeU0qig,,food
2415,zyKIUOCs78GH__aFsDD5ZA,K0lttiVfWWP1u5JmsVp4cA,Jumbo Size it!,food
2416,v7_a4n2vWsLrHjpB4OGiqQ,IZboKF1nEAqq7pqCa2Lo9w,Inside the Cuban sandwich,food
2417,pIf8njSSrlgQ7spSyta6Cw,mhrW9O0O5hXGXGnEYBVoag,Fried drum,food
2418,1eqoAMY3CcNjEw01S8UXBg,BxveKq0rKp52EWooIDK54w,,food
2419,43Oq_C3ZWMe36lrhwTpScA,e1D2n12gzzsyCdUdas5MKg,,food
2420,VQ3BTg03if5LpwZKraGVBw,PEYgtOhGVoBoWwTJJg4M7A,,food
2421,TVYFgt0pEnAPftswzTolgw,3OOL_DXbqIMvqz_30LfJNw,Raspberry Mango salad,food
2422,A30_YlnHxluS3CFyQ1iyNw,6OCISgKlFdwGy81ijqSFaA,Sopes,food
2423,oXJCSnHiCSyrqxCkM0Mvvg,RtHhQ7eSfF3SkuwjM9pnUw,Yummy  roll,food
2424,lPW3Ej4A0t7tDFSp7Kd8sQ,AGlh4ZDv6jnoiYfz7At9mw,Vegetable Dumplings,food
2425,bGzRkyluX7qCvCFwG5Cgsw,hJ4H1fnlqZwepZAo9gHF6Q,First Watch Chickichanga,food
2426,7X9X5CzKH3_cgfg7e0h67A,0A_TxKByQxEbQNr_0tpHbw,,food
2427,7fA9TFGgWyr5079Jx9FOpg,4x3PvIyHchzq-_RXl45Ifw,,food
2428,U1W8tf46XaqqIAqkEkmOzQ,sbYgnao47_vMVqZCYF59Dw,Wrong order. Way too much food,food
2429,FKocJqf-CFR0nEWj3NsOHA,al77NjmnNeWJVittqfYqnQ,,food
2430,-D501PwCX1ejQFDLdM21dA,teFjQxUqT8c-yxQdoILDVQ,Al pastor,food
2431,d9d3PK1rk6lExLBCO1yEiA,BGG3dk53yYD4orrFi5yRbg,,food
2432,aU45F0t1nAxtlBGMb4De-w,Vusu_JG3ugyJ-pGDO4cHVQ,,food
2433,27sXrgyh3rGo3H33ZfQDvA,Ac0W0fBY0WRQ8LqdCRXUAQ,,food
2434,X8xNUs-LEZnZFYuhaVkacw,YnB6Cr43FzE7uJysmxTfkw,,food
2435,XwdrMVglJROSRt6bQu2z0Q,jRbCgGm1cpIcBZf-vOhJvA,"Kale Salad w/spicy tofu, avocado, tomato and lemon garlic dressing.",food
2436,kJgQkNVq-WMR17e44nKLew,lTM5zlSLwTO1glMBM_6-pw,,food
2437,mgnUtZnYPwmpFStEZ-8FAw,GmXC3CBu172Bkb0c6RnO7w,Creme brûlée,food
2438,TMOoqbJnKE2AxRshHRxSCA,Xm5Y6HYaIBYZnWbJjMCG5A,Sweet potatoe fries,food
2439,cPWZcArXljzvpOCRay4JxQ,u858IdTVc8Np_JHXS8JImQ,,food
2440,O-3WyxqEVvln56XAZuQqnA,noaysXCIl7LmOTwzAxnnng,"Explore our food menu and it's many examples of ""bar food"" refined and redefined.",food
2441,BjKyiQCMiTjrl9tJRSmqkw,IG1MLst7GcptliBDES8ycw,,food
2442,h71cM8dWemZn3i63_d1Qqw,su8yXzu6GRe1dW6Pt_VMGQ,,food
2443,XCY2F0OpLDboBcGgbMG3JA,czMJC9pUOMuxse5cEh_lbQ,,food
2444,gIhSrXsBUrLwJkC_X0cTJg,mciSzNKFRZ3HGgeSDuwUcw,,food
2445,dH0chHNbIxEhaDIBkWC5rg,ahcB5_-ZcrtHT1QqcA8Ipg,Food That helps you Thrive!,food
2446,6bbaZt85XPOY5eVDZN_dqw,1OD5rInxeC8bM3d2N8-gcQ,,food
2447,7Y5Rk1Mwp3zGQTNppMjY2A,f7Uq0U8iZV0nn9qFVBFWcQ,El Toro Bowl,food
2448,Ua2HuEt66fNT5rLO53sjNw,LqjyYsU3oAge1Hho8zr81g,Passion Paradise,food
2449,ajVHy27V5INlwsNiWmitRg,WVNkMz4sEl35swjVtKHOFw,Pistachio citrus berry cheesecake,food
2450,IsiW2R_NSGNdyuVN8TS-Bg,LazMR0-W2YGc2lIJWh7sCA,Tortilla Soup,food
2451,GoSwMT7zdz6OM0fCSISXjw,bn2jWrB_aXdQP4YoyUVVIQ,Bonchon,food
2452,Zw9Umj5Mwo20IjaoKprE3A,fCDMLD21ypv1XZ_EyafCkQ,,food
2453,cXhiWgVpeHgu9qXeRCYTCg,E9QzFNntGABauXJjii_Qyw,Two egg breakfast,food
2454,Gq5QEvzAR3pt5HcLOchTBA,AlsQKIObWX4KAO82Nss4-g,,food
2455,s8bieU8avsORMub5TFcHug,94comc1YjKMNU-WSH-Fznw,Sushi walrus!,food
2456,GEObQMx9SEJgzGWrkBrv-Q,apeTBNwOifm9Vj_v2SLqyg,,food
2457,v9_RjxRadP0Tlms5bgVhLA,gxe3h95tSzE-VA4OV5CUcA,,food
2458,gLo7JLmYbvfXDPx5CbWMWw,-FM4CxOg4XXmX_Ebky_SiQ,Duck Breast,food
2459,ewzrvQ-lxOMepbudITmO0g,D2srEGeWRaXt0k0UPIo3Mw,,food
2460,7dyujV1PcHJ14mH_6Ck3lw,aI2w94F3TvIuPTcflKVCJQ,,food
2461,xwxetM6O1cuNVQKSFNkjUQ,7lYSam2Ci_1WzzoUicug3w,,food
2462,vGfD-8bxSjKM9OnwVieRsQ,kZ1q0K13tFYG_ZJrVvsJHA,,food
2463,jUwNsbvSO087_f3tzJTY6w,0_UR8mK-064IOuQNH0M8Hg,,food
